"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCI-H520.PS.1","NCI-H520.PS.2","NCI-H520.PS.3","NCI-H520.PR.1","NCI-H520.PR.2","NCI-H520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"TC1000008269.hg.1",8.65435566697765,8.61920622632314,8.83763710536934,8.95270701117381,9.10618089554085,9.24385325788765,9.09317458651411,9.08814941334447,10.257934259653,10.4832847941225,10.4113661837052,10.1875658009408,10.3403209001459,10.2247137446963,9.02644590058997,9.12653799241606,9.12209369001309,8.73096373089239,8.87100868667681,8.69740949776432
"TC0300013336.hg.1",5.25525627426308,4.48483442680492,4.17571876542091,4.80125574653907,4.24467411571046,3.83423962171223,4.58156789747263,4.62634952074067,6.15602998675658,6.44202761399563,6.06041731858166,5.98102265985641,5.34930901666503,5.68413377419192,4.43070529360851,4.9057369138885,4.28455975950272,4.47825811924422,4.00993659084178,4.538890457968
"TC0700006783.hg.1",5.62327757494073,5.78791569305111,5.5461908589165,4.92878054167768,5.40281377439725,5.68646888714539,5.49814241553123,5.60058001213976,7.92973775958773,8.59673359122325,8.63499373222402,8.20222155089345,8.39195450116862,8.39600560113703,5.48603088181484,5.70691879404874,5.36705014335764,6.67069162800579,6.38884136188632,6.6426770951061
"TC0300011485.hg.1",9.34420773261057,8.91175707113005,9.23740612319494,8.90787673913462,8.78456919170719,8.89022144367056,8.89670770727552,8.96160346236809,8.15574007358295,8.32957069933803,8.27922860969631,8.95753531464307,9.285579927214,9.49445838425229,8.26630032829588,7.83816927994611,7.67584244763412,7.48822062365619,7.27449544641658,7.28376792407115
"TC1700008677.hg.1",6.60994575697226,6.61693104235675,6.3368542634049,6.75299693641502,6.94143142327199,6.89192337557812,6.80931774978002,6.82727428532588,4.95985622610597,5.0003922531743,5.04588337738225,5.19172630373976,5.19258145232505,4.5049875728636,5.68124881047266,5.06631209629162,5.42841511100812,4.97719512398543,5.15860808391565,5.44072558104203
"TC1100010123.hg.1",6.51289443467869,6.810215384229,6.57244535554799,7.8459813307898,7.86048616350644,7.75353855456414,7.99312350660619,7.94497932571337,6.13031070163747,5.18191501140461,5.87770984085199,5.20210917385222,5.45655620004033,5.57008207972659,7.18415173324962,6.83117416418258,6.56100111846659,6.49258358363205,6.31991191988906,6.58582628336437
"TC0400011535.hg.1",5.57028935971266,5.39026377029262,5.81742277386344,5.89988086863793,6.02173614660454,6.05740783357687,5.69237348673337,5.93258661493646,8.23414759438321,7.98644363099144,8.10043277255746,10.9462209698316,11.1368641575816,11.0924423789106,5.15708399951022,5.64227563773663,5.55038075794118,5.60776900348623,5.67658133771545,5.49054422038005
"TC2000009986.hg.1",9.95990311238942,9.83519117524102,9.74499270876657,9.46984504358572,9.5368178686877,9.66747589928625,9.54584231858455,9.62176046664293,8.2387771332979,8.27821357490237,8.34188313223289,7.85080151187846,8.01279573717986,7.74056736636552,9.64399540577733,9.70531875670623,9.6445746116247,9.58702238511238,9.59382750637228,9.63422047301079
"TC0700012813.hg.1",7.21009814484075,7.05036761304031,7.13102242176374,6.75158859210194,7.07273235196498,6.56562486042522,6.86748563062324,6.73414021895261,6.08889860329677,6.08399617634398,5.90200003077785,5.99755315989168,6.20816188353901,5.85488586808167,6.63509358603264,6.49083441386948,7.10134199957482,6.58405764141565,7.0021944728737,6.7982969519251
"TC0200010806.hg.1",7.4932395585949,7.00942606167966,7.42123273623438,6.50621012400761,7.20957669604139,7.33861888076469,7.29830973392643,6.90695245071166,6.58872461667255,6.53800145596272,6.67649269731706,6.45922800071261,6.31063000974162,6.72864048608071,5.67682519579465,5.54029449285349,4.44118656996562,5.20308190634148,4.98341051894533,5.61079044914453
"TC0400008661.hg.1",5.18400841253604,5.11868481137645,5.34505975576173,4.40710497890506,4.89331827189157,4.84573503512844,4.59178328915347,4.77300724405933,5.48789311032116,5.64638389142031,5.35267056701294,4.50770891867704,4.78139522925343,5.17374465319528,4.3720181691067,4.18379031259584,4.08595408139535,5.04676627570562,3.96474447392101,4.6810113654525
"TC0400012933.hg.1",4.92547645576172,4.62563832003387,5.45653546804315,4.28297732144082,4.87039137701233,4.78558468144614,4.97696354930774,4.30176471497138,4.68962338595934,4.60539635129264,5.16570917269189,4.9854928762217,5.5378787254071,5.45041828457213,5.68255920751323,5.6250743216333,4.96075143250699,6.0589612523938,6.03497009709815,6.07918625925568
"TC1200010921.hg.1",2.9235442252974,2.74606555443081,3.36579342518628,2.54985804704802,3.45256877512058,2.77000581634894,3.10718638419763,2.58257167360405,5.21911720550849,3.74642224721104,4.48587139666626,3.97333667436463,3.28312238024783,3.95101543645105,3.46671144337729,3.62917689422369,3.12280427153916,3.01782556088746,2.83872297691805,2.51340472061644
"TC1600011421.hg.1",6.65931227021541,6.51749339287525,6.60589647647854,6.19399901187678,6.37634777864378,6.33340734000936,5.64610621769496,6.03874287017557,7.5013710038301,7.59335958773996,7.5271010830732,7.51155694933307,7.54386052870483,7.36936826463276,6.68082074977691,6.28868876097401,6.40027703596494,6.83521431070398,6.45576450890215,6.53694451328485
"TC0X00010851.hg.1",5.7342121031678,5.42997872625965,5.84369042703308,6.94125764192799,7.28523101592832,6.6807217326975,6.84038868064986,6.80531967286562,4.18409863750873,3.72007055605585,4.30642384915104,4.16310140574128,4.77047094426072,4.62440531938319,6.94259988560255,6.80416569820351,6.44114471080698,5.8559852810206,5.8516060930737,6.02814232114651
"TC1100012962.hg.1",5.33985866910919,5.37083798753143,5.85449676125833,5.47488840386383,6.14179880666676,5.6955470381854,5.31940965967508,5.39884177346532,4.87328705593024,4.92699402982819,4.69832776198214,4.79304064778539,5.11265713044988,5.35860668794614,6.15892982970919,6.15248456134575,5.60740180955778,6.40429482399883,6.4691288673861,6.29936567577282
"TC1500007057.hg.1",7.35631165089639,6.97761195748334,7.23806316482096,6.74727934542553,7.13417256217539,6.89881469697223,6.81412580170032,7.04244780613235,7.7520042226667,7.76792705907866,7.86105714044201,8.05324276023926,8.25644961027351,8.33017417849319,6.87629872771056,6.85429769861461,6.74322654186797,7.2042702620833,7.23762230627384,6.75852615968124
"TC0200008801.hg.1",4.97030028848397,5.21429108201758,4.70516947491096,4.52575223721361,4.88760110668712,4.3466795540535,4.27433808509249,4.88325140671909,4.52615194339262,4.40330429815491,4.43624057071094,4.69033400817905,4.4871751303922,4.23777553639576,5.318653335137,4.89075077968266,5.19026620577225,5.81216608775507,5.59586668835463,5.89714124227065
"TC1900011635.hg.1",7.16374514945557,7.54698238866631,7.47456113227036,7.31902286881839,7.53478761302913,7.63661243199195,7.66142449213779,7.69249330115153,7.61179807940137,8.0105928260669,8.00929037840712,7.96825054094221,7.92430914936947,7.79204818611651,5.87462108545846,6.01455363731852,6.146861923211,6.96063048464326,6.71962439744615,6.77990267326126
"TC0100013437.hg.1",8.0181746049051,8.03419404448977,7.96933069084669,7.72908172459606,7.86728772535368,7.64005127433002,7.67711022813024,7.76048398106382,6.58773674113809,6.40322104817667,6.20320690355423,6.2242618095405,6.35958291072463,6.4802838814951,7.47387454917867,7.20183158886928,7.29389530559016,7.21269699489607,7.08877177725805,7.26580957154473
"TC1300007312.hg.1",4.52434358955845,4.40724049145111,4.69648722431177,5.11584588398315,5.2499675863231,4.59369360445273,5.20618237984955,4.86893310491062,7.16498115567074,7.72729421447786,7.82170611335266,8.46195795963446,8.82530401649556,8.88165660245489,4.80863316701553,4.74503506962218,4.37605570657201,4.94010325137675,4.79744588045491,4.40521689547884
"TC0800010154.hg.1",6.6584417153916,6.37736315482847,7.02033421738088,6.41268938075171,6.77448517181639,6.58001533062428,6.40905526012317,6.86918947147454,7.85249682329066,8.10966731767207,8.17891746961523,8.24847016585547,8.34191679017022,8.43466807484528,6.31281696466913,6.28434166514824,5.89477134144883,6.02281419115888,6.27485732187602,6.28072118510949
"TC0X00007919.hg.1",4.0046033330924,4.58454753735134,3.24006553145391,4.01883178773269,4.31667353555245,3.93380727389043,4.45784145858803,4.25413866910143,4.29379312892849,4.40043417932109,4.01801450861887,4.71323719359979,4.7949534542248,4.58019005281404,5.21598876069692,5.40537558506748,5.07594817615866,5.15130184014609,5.14330862463976,5.00199991413568
"TC0600014300.hg.1",4.16711538669784,4.26333255036158,4.4435974287403,4.69584913421145,4.63811341583914,4.63221253932194,4.60190283422654,4.80989304652145,8.03999491790586,8.13190478897781,8.29828863209569,7.59427165382442,7.71087481819585,7.69430995346495,4.90944265223335,4.74727680159034,4.92899851497188,4.54604258783885,4.63075689164262,4.92620918120198
"TC0400012641.hg.1",8.36269607683296,8.48888200312089,8.61253414770463,7.89955822002745,7.97975019107107,8.04768826246534,8.10797260409372,8.17926465556446,6.66109447310103,6.74757989847902,6.20940917374621,6.82237424425276,6.62222037172203,6.43259389343615,8.37629632905457,8.37167605110193,8.30751840784735,8.24974851083959,8.33625143251031,8.0660422312494
"TC0100014966.hg.1",4.92447648741088,5.3493323936069,5.31196786961003,6.32485535011677,6.34419304849737,6.72461665598193,6.29544077462581,6.43405142728713,6.39164205619066,6.27879183867202,6.38070482787519,6.62340064177139,6.72109271054849,6.88496261810283,4.88662377616431,5.31405272981866,4.70723868613239,6.04369849116366,5.92727735453581,5.95138975186736
"TC0300006905.hg.1",4.06641423300709,4.0162049574973,3.69681818680011,6.48218050986258,6.533783417576,6.41728324086474,6.20410060700446,6.09995516834608,3.39965731736977,3.59911509714285,3.87465653663697,3.66146792663118,4.31615335531692,3.68063318769612,5.96833483816343,6.30386937922376,5.7148680563659,5.79547435428586,5.60600191262992,5.8915013514884
"TC2000007717.hg.1",7.36314840700391,6.88178367539774,7.42046910021956,7.24032107591493,7.39931898884491,7.27646808544049,7.13627605606061,7.05901330350322,5.14808801600424,5.3071054936862,5.13485230351684,4.9177158454587,5.11742753323913,5.00790855397504,6.50384835276449,6.30510137710725,6.01001664210754,6.27383677861535,6.3031029485371,6.03212934613924
"TC1100011797.hg.1",3.93243826893473,4.6408880471966,4.61900512810905,5.48981161602122,5.48158561987535,5.64995953789075,5.44552309365121,5.41329757876177,4.40139180695706,4.6223492742173,3.92613832767303,4.6864322823372,4.53355032862979,4.09209725405315,5.51509352102163,5.15422376884013,5.05225622973034,4.83509070459667,5.20963073477324,4.55619987732818
"TC1100006634.hg.1",5.57588028347588,5.81655467669839,5.69888302881904,6.57768656221726,6.56959848919385,6.47037219976803,6.53672811660202,6.57010607606744,6.66740084633495,6.6773006582545,6.94312264637038,6.91347096744159,6.59768156117172,6.63668645435582,5.0951549617565,5.17946602991509,5.10941150820384,5.68384545452223,6.12630765001558,5.32332892129411
"TC0X00007834.hg.1",4.09110013033454,4.1247578384535,4.54265197173715,3.01675852657158,4.04818864685709,3.55537151773942,2.99150145915449,3.35426170549338,2.67728380372655,3.30536584387881,3.17015937834638,3.00848529600097,2.90898863540014,2.88544136408721,2.61090600094708,2.66707820626531,2.54887822355775,4.55787266381261,4.5651897522305,5.00128590601189
"TC0X00010196.hg.1",3.67651861251035,3.81013192915108,4.83224841289793,4.02317077920105,3.519280915814,3.64928503580002,3.1739072012061,3.18372710378685,6.24643282539146,6.27112009853398,6.60872954619202,5.94204172658113,5.53921561083211,5.9246862812782,6.63990963352878,6.96022014071622,6.9062984308725,5.87384532637989,6.0646028669692,5.89029189535867
"TC0300013058.hg.1",8.25742389430152,8.28387843986726,8.41044479610025,7.57692440198021,7.76270487879234,7.66399294111066,7.68976610019693,7.74946299030829,10.2854011060377,9.95643622574749,10.2073604395905,9.06082102380422,9.34522687556475,9.33667290468552,8.21642341071585,8.12519611624557,8.27537998202287,8.22787681893308,8.41890516346011,8.33403582455203
"TC1600010855.hg.1",8.15167497490475,8.20308037889034,8.28132248332767,7.90508590723829,8.03483668837712,8.1479322008153,8.05275935207317,8.11899517347283,9.17342750060711,9.16555399129896,9.36706410618011,9.40296786473425,9.58849587431356,9.75448814508119,8.4453128110359,8.28119060657785,8.17847618779324,8.0422466199804,8.12251579833629,8.18141560728786
"TC1200008606.hg.1",7.43615372121419,7.0251323233333,7.49394533186663,7.21005513053935,7.54303742941266,7.37323659148401,7.40690151771785,7.39251359111244,5.6520285080066,5.32350943167277,5.855753545303,5.24567246610365,5.74787815646878,5.49959774654516,6.0787689465659,5.75794565937775,5.51711575842757,5.98673891618494,5.43059045595512,6.20673600016397
"TC0700013383.hg.1",8.16737950173244,8.05863980632635,8.2433464234325,8.23052154423158,8.43482857850264,8.35641326222605,8.22950444671729,8.28275542095837,7.0671972430019,7.2158895105977,7.49342345146431,7.33986702227666,7.03708678065017,7.49243765470915,7.4434859187708,7.56462834795605,7.12723523512819,7.75995713460707,7.85351295434961,7.54303139078269
"TC1200008165.hg.1",7.09658025573208,6.88752819673148,6.70685947817882,6.1376864755085,6.58028518445867,6.60226704518349,6.63081032824216,6.27725102846817,5.23869608551865,5.28649279830783,5.61540861133456,5.23125352665922,5.11183551509533,5.31946935786555,6.51104104200305,6.39608755412833,6.27537632166785,6.47730102867162,6.64489998380477,6.290303581982
"TC1700007360.hg.1",11.0819177999982,10.7785680177927,11.034913179614,10.6514117096527,10.7534809207144,10.7572618122177,10.6455967497751,10.5695716751741,8.44345610460888,8.33498028101699,8.27606636221357,8.76397024924419,8.79096802181268,9.02276436714254,10.9782380151654,10.7474510135768,10.646098607101,10.4644356529569,10.3030745393892,10.1294319779506
"TC0200014834.hg.1",5.1662634607016,5.31946616265703,5.56519634768711,5.59258716834448,5.86462139840155,5.54447292154793,5.62905724317631,5.74872351041759,6.23245171175543,6.13709956486788,6.39114446861345,6.45432073465748,6.31584611033911,6.58513900766753,5.0063146741322,5.15993602315145,5.01213666517545,5.98267880414998,6.45025759266189,6.44136598769461
"TC1200007882.hg.1",6.34115366317946,6.00271811420398,6.08729096971055,5.6813190399415,6.03122683053878,6.01375496925749,5.63223807069311,5.36203250585732,5.68226471745223,5.1949040405896,5.81442293639932,5.88579413318454,5.87254240334891,5.29960516964874,8.00010306463453,7.77239202796623,7.79955586025477,7.03260389273069,7.07125293123797,7.11760009488074
"TC2200009271.hg.1",3.36787398718621,4.36769770794781,3.95150924793641,4.44167299243114,4.46024772480529,4.7045824728831,4.23632891675666,4.43440923577539,4.27945667697397,4.18271777819408,3.87450231078267,4.05012008169216,4.08479341592647,3.86230572970228,6.47189563872223,5.48458261496142,5.89136607500988,5.23423151432684,5.16630142002331,5.02034216767772
"TC0700010857.hg.1",8.31441133264107,8.0076846478727,8.46927743872389,6.81665622583543,7.00542372580038,7.1091302822095,7.12055541696496,6.93138145778107,4.2522771846973,3.81019764486363,4.34282856726038,3.4036860323731,4.00965666561843,4.77748491299712,7.01940257047044,6.84253816812367,7.04566115768752,6.981036968045,6.88666299111493,6.84356708824427
"TC0200014160.hg.1",8.07763456721504,8.15099573167328,8.01502158694952,9.00994142780475,8.86814763857853,8.97588494310043,8.97420543933306,8.95882949808614,5.88507175989589,5.86509782281567,5.7048341879083,5.54206485271574,5.57016287047307,5.28550635427482,8.13053215798281,8.12355689005513,8.12570103107748,8.99234281753889,9.03942584574473,9.09089828151313
"TC0400009109.hg.1",5.07162445401458,4.97155868002549,5.14664559551599,4.81459616593371,5.13265991538444,5.33250723780764,5.04405940812426,4.99486880119905,3.64878427188413,3.4202252882535,3.47243825583193,3.73174046089108,3.95278021505706,3.63675295680903,4.01325757363005,4.50019856421016,4.2316160475022,4.53211595433479,4.08169386239842,4.63546994800363
"TC0500009321.hg.1",6.32483407766527,6.24037510773766,6.43857452162027,6.46054802558732,6.7587978572414,6.73073875035828,6.52089563786322,6.55060479582246,8.19453146240856,8.29911500943435,8.31383593883785,7.83817688317209,8.04293314351224,8.02042246151695,6.91768981310349,7.0554269597196,6.58110124377281,6.65945644842767,6.86031853016067,6.61086624041295
"TC0200007353.hg.1",8.96155539639935,8.55769627905321,8.72542993861455,9.03366923117662,9.14874030557497,9.15703555152946,9.17559175881025,9.02123555938349,7.99127972412692,8.03530962650206,8.07623035629068,8.1475582876323,8.23326782196211,8.25809881836021,9.60631983060745,9.42825944110895,9.70969030694565,9.63090385586031,9.62286621605108,9.54770474128001
"TC0200010275.hg.1",5.94643724323029,5.74885697980582,6.22596435320683,7.28338235041127,7.27731596798484,7.28102112442664,7.30367093255793,7.16038718368908,7.33943420910136,7.25429537390538,7.40168888370246,7.20190801462268,6.90035449244895,7.30447808531304,8.32390653524389,8.23588274356464,8.11457989172193,8.59824547632833,8.4531847078433,8.57519971576302
